row_id,source,source_job_id,url,company_name,title_clean,pred_normalized_title,pred_role_family,pred_location_type,pred_city,pred_country,location_clean,evidence_snippet,target_normalized_title,target_role_family,target_location_type,target_country,qa_status,qa_notes
71,greenhouse,7560195,https://job-boards.greenhouse.io/smartsheet/jobs/7560195,smartsheet,"Manager, Engineering",software_engineer,software_engineering,remote,,BG,"-REMOTE, BULGARIA-",&nbsp; #LI-Remote,,,,,,
72,greenhouse,7475545,https://job-boards.greenhouse.io/smartsheet/jobs/7475545,smartsheet,"Manager, Engineering (Hybrid in Bangalore)",software_engineer,software_engineering,hybrid,Bangalore,IN,"Bangalore, INDIA","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. | We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter.",,,,,,
73,greenhouse,7648752,https://job-boards.greenhouse.io/smartsheet/jobs/7648752,smartsheet,"Manager, Solution Services (Remote elegible - Costa Rica)",manager,operations,remote,San Jose,CR,"San Jose, CR","But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. | Manager, Solution Services based in the US.",,,,,,
74,greenhouse,7571627,https://job-boards.greenhouse.io/smartsheet/jobs/7571627,smartsheet,Partner Operations Specialist (Remote Elegible - Costa Rica),operations_specialist,operations,remote,San Jose,CR,"San Jose, CR","But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. | This role will be based out of Costa Rica and reports to our Manager of Partner Operations based in Costa Rica.",,,,,,
75,greenhouse,7425784,https://job-boards.greenhouse.io/smartsheet/jobs/7425784,smartsheet,People Analytics Analyst - (Hybrid in Bangalore),data_analyst,data_analytics,hybrid,Bangalore,IN,"Bangalore, INDIA","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. | We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter.",,,,,,
76,greenhouse,7395033,https://job-boards.greenhouse.io/smartsheet/jobs/7395033,smartsheet,Principal Analytics Engineer (Data Architect) - Hybrid in Bangalore,analytics_engineer,data_analytics,hybrid,Bangalore,IN,"Bangalore, INDIA","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. | We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter.",,,,,,
77,greenhouse,7491110,https://job-boards.greenhouse.io/smartsheet/jobs/7491110,smartsheet,Principal Partner Account Manager,account_manager,sales,hybrid,,SG,"Singapore, SGP","Smartsheet is looking for a Regional&nbsp; Principal Partner Account Manager for ASIA based in Singapore. | You will report to the Director, Partnerships and Alliances, APJ based in Sydney, Australia and work from our Singapore office on a hybrid basis.",,,,,,
78,greenhouse,7651508,https://job-boards.greenhouse.io/smartsheet/jobs/7651508,smartsheet,"Principal Product Manager, Brandfolder (Hybrid in Bangalore)",product_manager,product_management,hybrid,Bangalore,IN,"Bangalore, INDIA","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. | We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter.",,,,,,
79,greenhouse,7403194,https://job-boards.greenhouse.io/smartsheet/jobs/7403194,smartsheet,Principal Product Manager - Enterprise Solutions (Remote Eligible),product_manager,product_management,remote,Bellevue,US,"Bellevue, WA, USA","Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. | We’re here to empower teams to manage projects, automate workflows, and rapidly build new secure solutions, using simple no-code tools.",,,,,,
80,greenhouse,7538281,https://job-boards.greenhouse.io/smartsheet/jobs/7538281,smartsheet,Principal SE - Big Data Platform,data_analyst,data_analytics,remote,Bangalore,IN,"Bangalore, INDIA","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. | We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter.",,,,,,
81,greenhouse,7386364,https://job-boards.greenhouse.io/smartsheet/jobs/7386364,smartsheet,Product Manager II (Remote from Bulgaria),product_manager,product_management,remote,,BG,"-REMOTE, BULGARIA-","You will report to our Group Product Manager, Product Management and will work remotely from Bulgaria , collaborating with passionate teams across the globe to define the future of work collaboration. | &nbsp; #LI-Remote",,,,,,
82,greenhouse,7662195,https://job-boards.greenhouse.io/smartsheet/jobs/7662195,smartsheet,"Program Manager, Localization",manager,operations,remote,San Jose,CR,"San Jose, CR","But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. | But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters.",,,,,,
83,greenhouse,6160665,https://job-boards.greenhouse.io/smartsheet/jobs/6160665,smartsheet,"Regional Director, Commercial Sales",sales_representative,sales,remote,Bellevue,US,"Bellevue, WA, USA","Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. | This remote role is part of the Commercial Sales team based in the US and reports to a Regional Vice President, Commercial Sales.",,,,,,
84,greenhouse,7594178,https://job-boards.greenhouse.io/smartsheet/jobs/7594178,smartsheet,"Regional Director, Strategic Accounts- New Business",account_manager,sales,remote,Boston,US,"Boston, MA, USA","Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. | Smartsheet is seeking an experienced sales leader to lead a team of Enterprise Account Executives as a Regional Director, Enterprise GEO.&nbsp; The ideal candidate will have a history of leading a team to over performance in quota attainment and developing customer accounts in the Ente",,,,,,
85,greenhouse,7133255,https://job-boards.greenhouse.io/smartsheet/jobs/7133255,smartsheet,Sales Development Representative II - East Coast,business_development_representative,sales,remote,Boston,US,"Boston, MA, USA","Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. | You will be required to develop a great understanding of our customers, prospect into relevant accounts and utilize outbound efforts to engage and qualify potential customers using various proactive selling efforts.",,,,,,
86,greenhouse,7603997,https://job-boards.greenhouse.io/smartsheet/jobs/7603997,smartsheet,Salesforce Administrator (Remote Eligible - Costa Rica),systems_administrator,it_operations,remote,San Jose,CR,"San Jose, CR","But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. | You will work with team members to gather requirements from across the business and build scalable solutions within the Salesforce platform to help grow Smartsheet.&nbsp; Leverage Salesforce AI capabilities, including Agentforce and Einstein, to enhance automation, enable intelligent workflows,",,,,,,
87,greenhouse,7641389,https://job-boards.greenhouse.io/smartsheet/jobs/7641389,smartsheet,Senior Auditor (Remote Eligible - Costa Rica),accountant,finance,remote,San Jose,CR,"San Jose, CR","But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. | This role will be reporting to the Director of Internal Audit.&nbsp;This role is eligible for remote work within Costa Rica.",,,,,,
88,greenhouse,6806756,https://job-boards.greenhouse.io/smartsheet/jobs/6806756,smartsheet,"Senior Manager, Engineering - Enterprise Audit",software_engineer,software_engineering,remote,,BG,"-REMOTE, BULGARIA-","Establish operational excellence: SLIs/SLOs, monitoring, incident response, capacity planning, and on-call health for audit services. | &nbsp; #LI-Remote",,,,,,
